Id,SalePrice
1799,118825.869
1800,136318.929
1801,135366.366
1802,127321.8765
1803,147478.37550000002
1804,144817.1625
1805,137851.8255
1806,126423.342
1807,139265.59350000002
1808,117930.86700000001
1809,124898.3925
1810,141810.855
1811,102829.1775
1812,104397.66750000001
1813,125626.5135
1814,99100.37700000001
1815,54534.24600000001
1816,100030.72500000002
1817,118279.63650000001
1818,149725.50300000003
1819,128315.823
1820,56050.450500000006
1821,109390.8255
1822,153677.6565
1823,46678.98
1824,134984.4825
1825,138931.689
1826,111505.59
1827,100559.31
1828,146445.8415
1829,118591.77900000001
1830,151949.30550000002
1831,143144.7855
1832,79065.03900000002
1833,137562.4215
1834,119830.57800000001
1835,135519.222
1836,134879.01300000004
1837,90763.269
1838,132260.901
1839,88137.99300000002
1840,131886.351
1841,135247.3575
1842,88563.342
1843,128943.99300000002
1844,134658.435
1845,144232.143
1846,158359.68
1847,167558.169
1848,54496.41
1849,108978.29250000001
1850,115662.6135
1851,158536.038
1852,122308.5375
1853,131857.3815
1854,166202.2275
1855,155488.356
1856,210324.0645
1857,148956.2025
1858,132120.4995
1859,109310.44200000001
1860,145714.599
1861,111220.20000000001
1862,262195.7805
1863,248550.84600000002
1864,248556.50700000004
1865,311307.31950000004
1866,325726.203
1867,239585.1435
1868,288029.1915
1869,212339.13300000003
1870,226816.33500000002
1871,249026.1495
1872,180752.0085
1873,254468.64300000004
1874,156472.011
1875,197929.24800000002
1876,201454.893
1877,209619.99
1878,207049.39350000003
1879,126650.778
1880,139432.053
1881,248617.69500000004
1882,246327.288
1883,192712.545
1884,207670.07100000003
1885,224189.30250000002
1886,263492.00250000006
1887,208439.97300000006
1888,288446.835
1889,170114.4105
1890,117702.3825
1891,140028.4485
1892,102367.611
1893,129664.0035
1894,122062.99350000001
1895,130821.92550000001
1896,133571.2815
1897,123403.24650000001
1898,110761.03950000001
1899,161240.89500000002
1900,157754.6895
1901,183027.48
1902,146605.92450000002
1903,216169.90649999998
1904,145060.8675
1905,208939.065
1906,172328.466
1907,217033.5975
1908,106478.55
1909,134232.261
1910,114336.10950000002
1911,228777.22050000002
1912,305397.77700000006
1913,137812.761
1914,56641.920000000006
1915,318776.55000000005
1916,69848.0055
1917,245491.12800000003
1918,141726.66
1919,182229.89400000003
1920,159122.088
1921,382005.22650000005
1922,312629.18100000004
1923,221614.44150000002
1924,226469.14950000003
1925,204447.495
1926,386968.1955
1927,129553.557
1928,149853.15600000002
1929,130013.8425
1930,137740.3095
1931,149705.16300000003
1932,144117.315
1933,185974.7085
1934,186927.8265
1935,182558.03250000003
1936,196697.63700000002
1937,185834.994
1938,171759.978
1939,227443.37850000002
1940,192409.2795
1941,174007.14750000002
1942,185430.903
1943,202157.8005
1944,359827.074
1945,370400.4405
1946,139733.46300000002
1947,276583.173
1948,167257.401
1949,251818.374
1950,177617.49000000002
1951,244486.65300000002
1952,208947.73950000003
1953,162175.26900000003
1954,177835.21650000004
1955,142038.7635
1956,279258.84150000004
1957,153386.4645
1958,298776.31350000005
1959,143462.38650000002
1960,115533.14850000001
1961,128878.3875
1962,99848.97750000001
1963,107306.74800000002
1964,113753.2605
1965,149134.6995
1966,134205.2475
1967,296569.206
1968,431191.02
1969,377656.074
1970,412493.43000000005
1971,446110.11000000004
1972,383054.63700000005
1973,275977.95300000004
1974,311263.11600000004
1975,495276.24750000006
1976,268834.9965
1977,338792.961
1978,334495.43700000003
1979,343092.47250000003
1980,210282.1095
1981,334274.39400000003
1982,231189.87900000002
1983,217927.497
1984,174832.41900000002
1985,227568.22200000004
1986,213874.44900000002
1987,197753.535
1988,179090.181
1989,197066.66100000002
1990,214373.85
1991,245736.951
1992,206134.43099999998
1993,174738.108
1994,225444.71400000004
1995,185371.5
1996,245368.84350000002
1997,306884.946
1998,316773.95700000005
1999,258025.52250000002
2000,312509.949
2001,274998.6015
2002,238711.434
2003,274650.4365
2004,289188.06450000004
2005,221766.729
2006,228139.84050000002
2007,256930.3365
2008,237201.43649999998
2009,210586.72350000002
2010,199490.2695
2011,154450.6245
2012,185008.89
2013,181966.14450000002
2014,188383.06050000002
2015,208056.18300000002
2016,198145.07700000002
2017,194450.85150000002
2018,126495.384
2019,140538.63
2020,110052.342
2021,106056.42150000001
2022,186227.95799999998
2023,147108.9555
2024,250511.325
2025,362486.42100000003
2026,175868.20200000002
2027,178329.972
2028,162905.3685
2029,177413.34000000003
2030,272850.0225
2031,224282.175
2032,237087.3285
2033,268044.5985
2034,182199.60450000002
2035,217490.124
2036,207719.1975
2037,220628.5035
2038,336246.249
2039,220842.76050000003
2040,257649.13350000003
2041,290959.851
2042,211387.659
2043,172273.9425
2044,164725.98900000003
2045,217266.60749999998
2046,144317.31300000002
2047,151860.83550000002
2048,142060.6905
2049,138938.565
2050,172153.96800000002
2051,105489.20850000001
2052,121651.1685
2053,148361.6895
2054,87913.2375
2055,157290.027
2056,148172.52300000002
2057,113578.701
2058,216032.18850000005
2059,137936.718
2060,176235.29100000003
2061,167784.771
2062,134264.784
2063,113299.02000000002
2064,144621.282
2065,122535.21
2066,160183.374
2067,113611.40849999999
2068,140529.2085
2069,85153.674
2070,122394.921
2071,91047.312
2072,143402.0355
2073,140085.80550000002
2074,184264.89450000002
2075,144179.046
2076,120620.84250000001
2077,166375.752
2078,132319.6335
2079,132312.62850000002
2080,120821.17499999999
2081,134181.807
2082,128459.439
2083,149913.1755
2084,107101.72200000001
2085,120775.88100000002
2086,111186.7065
2087,120538.62150000001
2088,104431.3245
2089,73439.7825
2090,136338.0435
2091,127787.187
2092,122343.3315
2093,128785.6515
2094,104715.024
2095,154889.8695
2096,78421.52850000001
2097,94376.2185
2098,144895.1985
2099,57445.59450000001
2100,76670.1945
2101,123901.713
2102,126780.68400000001
2103,107421.1275
2104,132419.736
2105,128758.67250000002
2106,68299.2195
2107,196382.32799999998
2108,115336.8585
2109,105159.60900000001
2110,136397.80800000002
2111,146788.9425
2112,150702.73500000002
2113,128608.851
2114,123429.79650000001
2115,164493.75300000003
2116,122365.57200000001
2117,151748.6775
2118,129536.47350000001
2119,114769.323
2120,112284.17550000001
2121,106193.409
2122,122921.35350000001
2123,82072.89600000001
2124,159178.22100000002
2125,127630.7565
2126,144160.812
2127,173371.3455
2128,130972.04550000001
2129,87199.617
2130,142514.0325
2131,129296.98050000002
2132,120191.33550000002
2133,121737.369
2134,125895.792
2135,89066.907
2136,81722.8785
2137,104520.65250000001
2138,137717.4345
2139,149006.58450000003
2140,138146.5155
2141,155787.00300000003
2142,127728.67050000001
2143,150144.006
2144,124965.84300000001
2145,134339.6265
2146,167238.702
2147,138619.33800000002
2148,132258.27300000002
2149,144764.274
2150,226206.6375
2151,109079.87850000002
2152,193740.8145
2153,159734.271
2154,104728.10250000001
2155,143026.55550000002
2156,260980.8975
2157,227090.052
2158,222090.4095
2159,212593.524
2160,187542.51750000002
2161,245204.3445
2162,413375.13899999997
2163,349774.8075
2164,245795.1285
2165,199183.809
2166,154103.49300000002
2167,215111.14200000005
2168,201705.33900000004
2169,201221.18850000002
2170,223624.377
2171,153292.02300000002
2172,131039.90699999999
2173,169347.77850000001
2174,228898.803
2175,304621.0425
2176,310319.8035
2177,240576.21900000004
2178,207810.77250000002
2179,144702.69150000002
2180,226220.58450000003
2181,195352.76550000004
2182,237862.905
2183,199649.83500000002
2184,120892.25700000001
2185,121566.00300000001
2186,148143.6795
2187,151328.8575
2188,152293.923
2189,256828.45200000005
2190,83539.02450000001
2191,83819.1855
2192,94139.997
2193,106032.9345
2194,101614.99500000001
2195,110935.34850000002
2196,94145.7225
2197,122662.992
2198,165111.86400000003
2199,185284.5465
2200,151958.361
2201,148755.4695
2202,215577.4455
2203,135376.374
2204,188196.522
2205,127997.38500000001
2206,145720.9875
2207,225489.85050000003
2208,256108.503
2209,257168.055
2210,114643.05750000001
2211,112517.0865
2212,114370.0785
2213,106789.746
2214,140138.268
2215,95580.43650000001
2216,142941.78600000002
2217,66364.46250000001
2218,79214.91
2219,70747.311
2220,75151.2375
2221,319862.45100000006
2222,282535.66500000004
2223,297922.76700000005
2224,216393.813
2225,123130.416
2226,183837.63600000003
2227,194280.1395
2228,270517.494
2229,270852.55350000004
2230,167018.9145
2231,224068.0275
2232,177835.314
2233,176638.03050000002
2234,228234.768
2235,209972.82150000002
2236,278064.97500000003
2237,335699.56200000003
2238,190662.97650000002
2239,113653.15350000001
2240,159089.607
2241,155614.74450000003
2242,122392.0125
2243,131926.053
2244,102369.37050000002
2245,96671.13750000001
2246,139587.67500000002
2247,112015.09950000001
2248,124695.25800000002
2249,119667.64650000002
2250,131970.486
2251,109600.179
2252,166861.91400000002
2253,153888.15300000002
2254,182718.2205
2255,190842.561
2256,183833.13000000003
2257,205834.54200000002
2258,160362.57150000002
2259,176833.73249999998
2260,145447.2855
2261,184905.594
2262,197944.28100000002
2263,380203.25100000005
2264,518080.01100000006
2265,159003.50400000002
2266,316849.5345
2267,379000.137
2268,405553.5900000001
2269,143986.314
2270,196026.8115
2271,206660.22300000003
2272,187613.475
2273,160544.157
2274,176521.7625
2275,162786.009
2276,195037.6455
2277,184019.41950000002
2278,140628.32100000003
2279,121320.2745
2280,120732.2175
2281,171798.72300000003
2282,181965.15899999999
2283,107166.00150000001
2284,115035.6885
2285,138192.24000000002
2286,122820.8265
2287,357993.081
2288,284738.667
2289,402183.86250000005
2290,444825.8655
2291,319519.8885
2292,464177.38950000005
2293,455258.2515
2294,412442.7195
2295,468752.13000000006
2296,305632.12350000005
2297,319206.72150000004
2298,334109.77650000004
2299,362608.506
2300,339150.162
2301,312367.1385
2302,266403.96900000004
2303,258161.34300000002
2304,265747.425
2305,203464.97100000002
2306,200440.8195
2307,211834.536
2308,245919.6105
2309,293212.70700000005
2310,228751.60800000004
2311,202898.37000000002
2312,192416.07
2313,190302.3825
2314,178568.2905
2315,198420.6435
2316,202476.34649999999
2317,197387.616
2318,201069.6825
2319,199761.9855
2320,196411.13700000002
2321,234215.73450000002
2322,193697.68349999998
2323,191713.377
2324,180053.98200000002
2325,236725.8015
2326,174410.80800000002
2327,206791.797
2328,225326.28300000005
2329,192854.11650000003
2330,184862.043
2331,361881.45900000003
2332,357108.7650000001
2333,313715.352
2334,250844.838
2335,245024.45400000003
2336,312066.1215
2337,205152.28199999998
2338,279356.93100000004
2339,227345.553
2340,403024.08
2341,232745.7645
2342,254652.43800000002
2343,241886.2575
2344,229153.00950000004
2345,250711.54950000002
2346,227396.5605
2347,212605.16250000003
2348,255637.18500000006
2349,191874.1005
2350,309782.787
2351,274408.95900000003
2352,267727.6575
2353,246250.401
2354,150886.84800000003
2355,153781.932
2356,153023.271
2357,204258.081
2358,194749.87050000002
2359,127154.69550000002
2360,119000.934
2361,148369.4595
2362,268614.696
2363,133242.2895
2364,153552.14100000003
2365,217553.81550000003
2366,204085.746
2367,247123.8015
2368,226196.286
2369,247225.5345
2370,175729.431
2371,174977.7045
2372,192177.048
2373,282383.7255
2374,313158.95700000005
2375,245134.065
2376,260919.93450000003
2377,313654.20300000004
2378,147558.73500000002
2379,200239.4805
2380,145019.856
2381,168865.182
2382,203531.9895
2383,203482.78650000002
2384,248454.102
2385,158127.97050000002
2386,136766.0025
2387,131930.1825
2388,98272.5165
2389,120216.18600000002
2390,147458.2875
2391,146480.265
2392,116547.573
2393,167724.54150000002
2394,142333.65600000002
2395,203110.73850000004
2396,145148.1105
2397,226714.57950000002
2398,138148.8945
2399,61351.9875
2400,62485.88250000001
2401,121451.86950000002
2402,139714.67400000003
2403,138773.0715
2404,153796.82700000002
2405,165053.53350000002
2406,141003.453
2407,128875.7865
2408,148293.102
2409,127440.3555
2410,160083.516
2411,118577.0055
2412,160021.27500000002
2413,134063.04750000002
2414,142620.55500000002
2415,132097.09350000002
2416,127330.2015
2417,135131.22600000002
2418,135413.571
2419,140084.22750000004
2420,129160.56150000001
2421,142543.632
2422,115097.595
2423,119442.6855
2424,158395.21050000002
2425,184521.3015
2426,138444.77850000001
2427,134146.839
2428,176791.56600000002
2429,117790.47150000001
2430,130447.80300000001
2431,103654.3185
2432,148331.6085
2433,152624.28600000002
2434,138191.51100000003
2435,152942.44050000003
2436,108281.41350000001
2437,111964.07700000002
2438,130301.06250000001
2439,104587.00050000001
2440,123845.829
2441,98577.8535
2442,94670.157
2443,122798.11800000002
2444,136524.495
2445,95516.91750000001
2446,146289.744
2447,172360.04100000003
2448,135581.80200000003
2449,119071.08450000001
2450,149785.0785
2451,119546.34300000002
2452,204888.6705
2453,92148.7155
2454,116367.2745
2455,132588.7575
2456,144124.776
2457,145522.37250000003
2458,127088.18400000001
2459,114425.23650000001
2460,148648.78350000002
2461,131373.771
2462,146615.241
2463,133175.7765
2464,177689.0925
2465,143997.162
2466,123266.604
2467,127981.3005
2468,86048.13900000001
2469,80682.903
2470,187041.00900000002
2471,206401.8915
2472,164276.70300000004
2473,118451.1915
2474,90985.782
2475,217438.068
2476,122564.7075
2477,131037.65250000001
2478,151590.81300000002
2479,103585.212
2480,162055.35450000002
2481,119039.81400000001
2482,129965.30400000002
2483,116214.3135
2484,128769.47850000001
2485,127586.63400000002
2486,153307.2045
2487,181292.298
2488,171669.207
2489,147203.4825
2490,151216.6455
2491,91352.16750000001
2492,193490.541
2493,150833.7075
2494,150322.989
2495,79562.1435
2496,250303.43700000003
2497,151584.11700000003
2498,120471.903
2499,86127.636
2500,128135.90100000003
2501,135051.0075
2502,155593.97550000003
2503,101301.27150000002
2504,177015.21899999998
2505,222063.354
2506,260495.8785
2507,301058.77650000004
2508,266200.8645
2509,233357.7975
2510,231725.66550000003
2511,187414.22999999998
2512,219866.1765
2513,223361.151
2514,256243.0125
2515,149811.771
2516,178652.56350000002
2517,143948.3235
2518,149959.35749999998
2519,228940.01550000004
2520,219462.91650000002
2521,189120.36150000003
2522,220637.77050000004
2523,114546.174
2524,135248.8725
2525,155522.337
2526,133794.4095
2527,116007.58200000001
2528,134435.27850000001
2529,131788.746
2530,118452.513
2531,253663.15350000001
2532,225399.9045
2533,201908.87550000002
2534,223861.26750000002
2535,297879.22050000005
2536,243464.34300000002
2537,223115.53350000002
2538,196804.79700000002
2539,207182.889
2540,192198.312
2541,197573.0085
2542,184580.2125
2543,119830.344
2544,123548.63400000002
2545,147915.63450000001
2546,117728.00700000001
2547,131864.95500000002
2548,149818.095
2549,175324.3605
2550,444618.7725
2551,149447.4255
2552,132702.507
2553,75869.9355
2554,102536.3085
2555,131988.507
2556,104534.73300000001
2557,107191.6545
2558,161518.86150000003
2559,142944.4755
2560,158249.8575
2561,137968.83150000003
2562,139869.2415
2563,152265.282
2564,209425.095
2565,140921.163
2566,177169.6665
2567,146425.1595
2568,205390.989
2569,220973.39250000002
2570,109585.09950000001
2571,192828.72000000003
2572,137876.2575
2573,219253.0215
2574,273288.33
2575,128502.5715
2576,118064.06550000001
2577,137213.649
2578,81322.1925
2579,67529.32500000001
2580,112538.01900000001
2581,115606.14300000001
2582,109360.13850000002
2583,314639.2125
2584,169215.516
2585,182904.94350000002
2586,217634.2725
2587,194459.7855
2588,143919.078
2589,147286.584
2590,201626.29950000002
2591,224916.92700000003
2592,234496.28250000003
2593,267084.38550000003
2594,179577.8385
2595,191471.02500000002
2596,296390.88450000004
2597,180767.9205
2598,274101.654
2599,315148.37100000004
2600,143772.51150000002
2601,146882.442
2602,84490.37700000001
2603,92701.509
2604,89976.0105
2605,76336.017
2606,147862.51050000003
2607,185422.39800000002
2608,203592.02550000002
2609,173479.191
2610,112663.38600000001
2611,115614.3135
2612,162162.003
2613,132265.98750000002
2614,124681.1655
2615,157969.5915
2616,147398.1015
2617,174932.0595
2618,183817.8255
2619,183068.763
2620,194040.573
2621,174061.428
2622,180865.6215
2623,265524.249
2624,362406.42900000006
2625,285455.6115
2626,172932.327
2627,162244.1895
2628,473287.5825
2629,445465.80600000004
2630,367739.56200000003
2631,482648.115
2632,420166.23750000005
2633,318323.7285
2634,415895.44200000004
2635,156609.45450000002
2636,175470.55500000002
2637,170510.66100000002
2638,268878.2775
2639,194677.95150000002
2640,154992.09900000002
2641,106726.35750000001
2642,194166.42300000004
2643,97464.2715
2644,127556.20650000001
2645,111015.80099999999
2646,94670.514
2647,102303.94200000001
2648,149891.988
2649,151617.711
2650,135901.314
2651,144328.97550000003
2652,413232.1425
2653,254097.94950000005
2654,275875.30500000005
2655,400837.64400000003
2656,320399.61
2657,350643.64050000004
2658,309277.77900000004
2659,297044.754
2660,361278.44850000006
2661,345386.89950000006
2662,334795.1475
2663,291953.8785
2664,286123.6155
2665,343941.75
2666,287654.73600000003
2667,181394.14500000002
2668,195331.71600000001
2669,194283.4095
2670,262330.404
2671,204279.96600000004
2672,216791.007
2673,209049.92700000003
2674,199060.212
2675,185979.9885
2676,197535.468
2677,194148.94950000005
2678,267680.69550000003
2679,275095.6605
2680,277700.00100000005
2681,383807.52150000003
2682,302302.22400000005
2683,453147.75750000007
2684,304018.7955
2685,316588.69200000004
2686,256253.33550000004
2687,335188.4955
2688,222957.7695
2689,215535.56399999998
2690,460867.52100000007
2691,206788.761
2692,152349.93600000002
2693,211804.00950000001
2694,147393.50550000003
2695,211419.273
2696,202089.357
2697,191561.7915
2698,188978.931
2699,173865.7035
2700,161293.39500000002
2701,154488.915
2702,110975.20500000002
2703,119079.36150000001
2704,137746.7145
2705,115970.31000000001
2706,112674.384
2707,126542.61150000001
2708,133321.3935
2709,102225.2115
2710,128469.74100000001
2711,272426.145
2712,344840.601
2713,174206.913
2714,154574.97
2715,180301.518
2716,138124.94700000001
2717,201057.90899999999
2718,225370.833
2719,158553.8985
2720,174694.59000000003
2721,134649.9765
2722,170396.5395
2723,142029.34350000002
2724,127283.4915
2725,131831.95500000002
2726,163813.56
2727,186811.94700000004
2728,173784.96300000002
2729,154694.58000000002
2730,149268.38400000002
2731,133649.334
2732,137168.793
2733,158325.765
2734,145961.62350000002
2735,140886.65850000002
2736,141636.6495
2737,120320.21549999999
2738,134892.42450000002
2739,161943.0
2740,135911.50650000002
2741,150685.8975
2742,156559.029
2743,164086.04550000004
2744,165384.108
2745,139015.782
2746,138720.99300000002
2747,144595.956
2748,119903.89050000001
2749,134168.7015
2750,138039.831
2751,142481.703
2752,190718.214
2753,143822.76
2754,212899.065
2755,137983.7505
2756,96675.1455
2757,68626.239
2758,86924.244
2759,165336.34200000003
2760,129120.084
2761,148225.5465
2762,145819.2705
2763,184368.057
2764,145668.15300000002
2765,292151.95200000005
2766,140263.776
2767,91733.49450000002
2768,133497.63900000002
2769,134797.6155
2770,139447.896
2771,113694.22650000002
2772,114169.335
2773,167494.491
2774,154235.124
2775,129610.03650000002
2776,137223.942
2777,155867.61000000002
2778,95991.6795
2779,130478.26350000002
2780,95653.32750000001
2781,98381.82
2782,101506.6605
2783,105587.84850000001
2784,122151.30150000002
2785,144059.763
2786,65780.523
2787,133533.6675
2788,76002.231
2789,180677.06850000002
2790,93846.111
2791,113695.8915
2792,58619.33550000001
2793,160003.869
2794,106935.678
2795,129804.3255
2796,101251.7625
2797,198218.04750000002
2798,116268.56250000001
2799,109984.04700000002
2800,57730.351500000004
2801,106091.24250000001
2802,136480.98750000002
2803,160138.29150000002
2804,131752.7355
2805,103858.82400000001
2806,77681.4315
2807,173250.276
2808,150747.336
2809,135054.99750000003
2810,129544.647
2811,158756.0295
2812,162092.904
2813,146850.312
2814,153715.3815
2815,102968.01000000001
2816,243665.88150000002
2817,159626.9745
2818,143030.11950000003
2819,171032.23500000002
2820,141725.295
2821,117117.40650000001
2822,212801.7195
2823,302784.8445
2824,172880.39700000003
2825,147269.24250000002
2826,133261.85850000003
2827,139744.58700000003
2828,213066.5055
2829,219578.526
2830,239229.6405
2831,188223.207
2832,264688.01700000005
2833,295726.7385
2834,228721.52550000002
2835,231265.701
2836,204834.393
2837,154480.37850000002
2838,149918.745
2839,177426.51450000002
2840,206354.8815
2841,208693.746
2842,228466.25400000002
2843,149605.5705
2844,167515.13400000002
2845,124286.61450000001
2846,212340.52049999998
2847,209386.7625
2848,205092.42450000002
2849,200795.12550000002
2850,274774.88250000007
2851,223345.21650000004
2852,232666.44150000002
2853,230984.1195
2854,145824.609
2855,198668.7105
2856,215555.79450000002
2857,202832.31900000002
2858,217153.1685
2859,123836.74650000001
2860,128657.148
2861,120446.92950000001
2862,191769.9045
2863,130474.0575
2864,229140.22350000002
2865,152489.0505
2866,147823.92450000002
2867,95450.544
2868,99287.1465
2869,112598.60250000001
2870,115906.209
2871,82022.4285
2872,54794.349
2873,98312.745
2874,150984.3825
2875,120744.6405
2876,167119.77000000002
2877,155596.96050000002
2878,182053.75950000001
2879,150852.306
2880,108751.854
2881,160658.763
2882,197341.51800000004
2883,202168.48200000002
2884,212265.279
2885,190476.351
2886,234716.77500000002
2887,91389.32100000001
2888,141550.146
2889,52272.309
2890,76703.769
2891,133941.84000000003
2892,48969.948000000004
2893,81702.489
2894,56789.45250000001
2895,351365.7795
2896,289846.6965
2897,202457.181
2898,138962.86200000002
2899,202341.80250000002
2900,153277.88400000002
2901,197533.8405
2902,182054.733
2903,337919.757
2904,344828.74350000004
2905,97221.27900000001
2906,194436.477
2907,105880.54350000003
2908,129426.27450000001
2909,142993.965
2910,73503.024
2911,84020.54100000001
2912,145284.9585
2913,88094.364
2914,73782.5295
2915,82802.496
2916,85603.95
